code;isin;date;coursPrecedent;coursJour;coursReference;cleanPrice;couponCouru;dirtyPrice;volume;valeurTransigee
TPCI.O82;CI0000006698;2026-01-05;10000;;10000;10000;259.73;10259.73;0;0
TPCI.O83;CI0000006904;2026-01-05;10000;;10000;10000;137.4;10137.4;0;0
TPCI.O84;CI0000006912;2026-01-05;10000;;10000;10000;139.73;10139.73;0;0
TPCI.O85;CI0000007142;2026-01-05;10000;;10000;10000;35.56;10035.56;0;0
TPCI.O86;CI0000007159;2026-01-05;9999;;9999;9999;36.16;10035.16;0;0
TPCI.O87;CI0000007357;2026-01-05;9715;;9715;9715;462.3;10177.3;0;0
TPCI.O88;CI0000007365;2026-01-05;10750;;10750;10750;470.14;11220.14;0;0
TPCI.O89;CI0000007696;2026-01-05;12100;;12100;12100;274.79;12374.79;0;0
TPCI.O90;CI0000007704;2026-01-05;10000;;10000;10000;279.45;10279.45;0;0
TPCI.O91;CI0000007878;2026-01-05;10000;;10000;10000;213.37;10213.37;0;0
TPCI.O92;CI0000007886;2026-01-05;10000;;10000;10000;216.99;10216.99;0;0
TPCI.O93;CI0000008397;2026-01-05;9700;;9700;9700;75.97;9775.97;0;0
TPCI.O94;CI0000008405;2026-01-05;10000;;10000;10000;77.26;10077.26;0;0
TPCI.O95;CI0000008868;2026-01-05;10000;;10000;10000;493.01;10493.01;0;0
TPCI.O96;CI0000008876;2026-01-05;9600;;9600;9600;501.37;10101.37;0;0
TPNE.O1;;2026-01-05;9795;;9795;9795;503.97;10298.97;0;0
TPNE.O10;NE0000002417;2026-01-05;9800;;9800;9800;575.01;10375.01;0;0
TPNE.O2;NE0000000940;2026-01-05;9160;;9160;9160;279.59;9439.59;0;0
TPNE.O3;NE0000001088;2026-01-05;4000;;4000;4000;112.55;4112.55;0;0
TPNE.O4;NE0000001344;2026-01-05;7500;;7500;7500;173.47;7673.47;0;0
TPNE.O5;NE0000001492;2026-01-05;10000;;10000;10000;363.95;10363.95;0;0
TPNE.O6;NE0000001625;2026-01-05;9000;;9000;9000;33.36;9033.36;0;0
TPNE.O7;NE0000001914;2026-01-05;7500;;7500;7500;251.71;7751.71;0;0
TPNE.O8;NE0000002326;2026-01-05;9500;;9500;9500;656.38;10156.38;0;0
TPTG.O2;TG0000001890;2026-01-05;10000;;10000;10000;82.19;10082.19;0;0
TPTG.O3;TG0000003235;2026-01-05;9725;;9725;9725;538.97;10263.97;0;0
TPTG.O4;TG0000003243;2026-01-05;10000;;10000;10000;551.51;10551.51;0;0
BABS.O1;SN0000003484;2026-01-06;10000;;10000;10000;129.59;10129.59;0;0
BIDC.O4;TG0000000934;2026-01-06;2500;;2500;2500;85.23;2585.23;0;0
BIDC.O5;TG0000001304;2026-01-06;10750;;10750;10750;156.05;10906.05;0;0
BIDC.O6;TG0000001585;2026-01-06;5370;;5370;5370;43.63;5413.63;0;0
BIDC.O7;TG0000001833;2026-01-06;7000;7000;7000;7000;31.68;7031.68;21;147000
BIDC.O8;TG0000003011;2026-01-06;9900;;9900;9900;286.36;10186.36;0;0
CRRH.O10;TG0000002070;2026-01-06;10000;;10000;10000;258.59;10258.59;0;0
CRRH.O11;TG0000003326;2026-01-06;10000;;10000;10000;54.25;10054.25;0;0
CRRH.O6;TG0000000801;2026-01-06;10000;;10000;10000;4.85;10004.85;0;0
CRRH.O7;TG0000000991;2026-01-06;3333;;3333;3333;27.39;3360.39;0;0
CRRH.O8;TG0000001213;2026-01-06;4000;;4000;4000;10.9;4010.9;0;0
CRRH.O9;TG0000001221;2026-01-06;5333;;5333;5333;14.18;5347.18;0;0
ECOC.O1;CI0000008439;2026-01-06;10000;;10000;10000;523.56;10523.56;0;0
EOM.O10;ML0000002120;2026-01-06;10000;;10000;10000;47.56;10047.56;0;0
EOM.O11;ML0000002369;2026-01-06;10000;10000;10000;10000;95.04;10095.04;20000;199997100
EOM.O12;ML0000002542;2026-01-06;10000;10000;10000;10000;288.49;10288.49;50;499995
EOM.O13;ML0000002930;2026-01-06;10000;;10000;10000;491.51;10491.51;0;0
EOM.O14;ML0000003193;2026-01-06;10000;;10000;10000;129.86;10129.86;0;0
EOM.O15;ML0000003318;2026-01-06;10000;;10000;10000;132.79;10132.79;0;0
EOM.O16;ML0000003326;2026-01-06;10000;;10000;10000;128.74;10128.74;0;0
EOM.O17;ML0000003573;2026-01-06;10000;;10000;10000;509.64;10509.64;0;0
EOM.O18;ML0000003581;2026-01-06;10000;;10000;10000;494.08;10494.08;0;0
EOM.O19;ML0000003870;2026-01-06;10000;;10000;10000;258.41;10258.41;0;0
EOM.O20;ML0000003888;2026-01-06;10000;;10000;10000;250.52;10250.52;0;0
EOM.O4;ML0000001197;2026-01-06;4000;;4000;4000;126.79;4126.79;0;0
EOM.O5;ML0000001312;2026-01-06;6000;;6000;6000;304.52;6304.52;0;0
EOM.O6;ML0000001544;2026-01-06;4000;;4000;4000;25.71;4025.71;0;0
EOM.O7;ML0000001668;2026-01-06;7500;;7500;7500;353.94;7853.94;0;0
EOM.O8;ML0000001932;2026-01-06;10000;;10000;10000;205.53;10205.53;0;0
EOM.O9;ML0000002112;2026-01-06;9800;;9800;9800;48.33;9848.33;0;0
EOS.O10;SN0000002403;2026-01-06;10000;;10000;10000;168.19;10168.19;0;0
EOS.O11;SN0000002411;2026-01-06;10000;;10000;10000;173.66;10173.66;0;0
EOS.O12;SN0000002726;2026-01-06;10000;;10000;10000;242.32;10242.32;0;0
EOS.O13;SN0000002734;2026-01-06;10000;;10000;10000;248.23;10248.23;0;0
EOS.O14;SN0000002742;2026-01-06;10000;;10000;10000;256.11;10256.11;0;0
EOS.O15;SN0000002916;2026-01-06;10000;;10000;10000;254.76;10254.76;0;0
EOS.O16;SN0000002924;2026-01-06;10000;;10000;10000;262.91;10262.91;0;0
EOS.O17;SN0000002932;2026-01-06;10000;10000;10000;10000;271.06;10271.06;2800;28000000
EOS.O18;SN0000003922;2026-01-06;10000;;10000;10000;144.18;10144.18;0;0
EOS.O19;SN0000003930;2026-01-06;10000;;10000;10000;148.68;10148.68;0;0
EOS.O20;SN0000003948;2026-01-06;9700;;9700;9700;152.06;9852.06;0;0
EOS.O21;SN0000003955;2026-01-06;10700;;10700;10700;156.57;10856.57;0;0
EOS.O22;SN0000004037;2026-01-06;10000;;10000;10000;142.03;10142.03;0;0
EOS.O23;SN0000004045;2026-01-06;10000;;10000;10000;146.47;10146.47;0;0
EOS.O24;SN0000004052;2026-01-06;10000;;10000;10000;149.8;10149.8;0;0
EOS.O25;SN0000004060;2026-01-06;10000;;10000;10000;154.23;10154.23;0;0
EOS.O26;SN0000004268;2026-01-06;10000;;10000;10000;311.3;10311.3;0;0
EOS.O27;SN0000004276;2026-01-06;10000;;10000;10000;321.03;10321.03;0;0
EOS.O28;SN0000004284;2026-01-06;10000;;10000;10000;328.33;10328.33;0;0
EOS.O29;SN0000004292;2026-01-06;10000;;10000;10000;338.06;10338.06;0;0
EOS.O8;SN0000002239;2026-01-06;10000;;10000;10000;633.59;10633.59;0;0
EOS.O9;SN0000002395;2026-01-06;10535;;10535;10535;164.09;10699.09;0;0
FBOAD.O1;TG0000002237;2026-01-06;5500;;5500;5500;97.58;5597.58;0;0
FBOAD.O2;TG0000003128;2026-01-06;7000;;7000;7000;85.63;7085.63;0;0
FDFINBF.O1;BF0000002857;2026-01-06;7500;;7500;7500;63.55;7563.55;0;0
FDFINBF.O2;BF0000003574;2026-01-06;10000;;10000;10000;295.35;10295.35;0;0
FEPTC.O2;CI0000007183;2026-01-06;10000;;10000;10000;77.23;10077.23;0;0
FSNTS.O1;SN0000002965;2026-01-06;10750;;10750;10750;279.55;11029.55;0;0
FSNTS.O2;SN0000002973;2026-01-06;9950;;9950;9950;288.28;10238.28;0;0
NRMC.O1;CI0000008884;2026-01-06;10000;;10000;10000;258.89;10258.89;0;0
ORGT.O2;TG0000001726;2026-01-06;7200;;7200;7200;84.86;7284.86;0;0
PADS.O3;SN0000001454;2026-01-06;4000;;4000;4000;57.3;4057.3;0;0
PTRC.O1;CI0000005948;2026-01-06;12000;;12000;12000;40.28;12040.28;0;0
SCRC.O1;CI0000008637;2026-01-06;10000;;10000;10000;604.4;10604.4;0;0
SNTS.O2;SN0000001371;2026-01-06;3960;;3960;3960;116.51;4076.51;0;0
SUKSN.S2;SN0000000985;2026-01-06;10000;;10000;10000;273.33;10273.33;0;0
SUKTG.S1;TG0000000744;2026-01-06;10300;;10300;10300;291.71;10591.71;0;0
TPBF.O11;BF0000001537;2026-01-06;5002;;5002;5002;186.55;5188.55;0;0
TPBF.O12;BF0000001743;2026-01-06;9990;;9990;9990;184.94;10174.94;0;0
TPBF.O13;BF0000001867;2026-01-06;9998;;9998;9998;325.0;10323.0;0;0
TPBF.O14;BF0000002212;2026-01-06;9699;;9699;9699;221.02;9920.02;0;0
TPBF.O15;BF0000002287;2026-01-06;10000;;10000;10000;90.5;10090.5;0;0
TPBF.O16;BF0000002436;2026-01-06;10000;;10000;10000;293.48;10293.48;0;0
TPBF.O17;BF0000002709;2026-01-06;10000;;10000;10000;148.85;10148.85;0;0
TPBF.O18;BF0000002717;2026-01-06;9940;;9940;9940;153.57;10093.57;0;0
TPBF.O19;BF0000003061;2026-01-06;10000;10000;10000;10000;106.16;10106.16;825;8250000
TPBF.O20;BF0000003079;2026-01-06;10000;;10000;10000;110.37;10110.37;0;0
TPBF.O21;BF0000003350;2026-01-06;9999;;9999;9999;70.03;10069.03;0;0
TPBF.O22;BF0000003368;2026-01-06;10000;;10000;10000;73.26;10073.26;0;0
TPBF.O4;BF0000000745;2026-01-06;10750;;10750;10750;142.74;10892.74;0;0
TPBF.O8;BF0000001271;2026-01-06;9700;;9700;9700;108.62;9808.62;0;0
TPBF.O9;BF0000001362;2026-01-06;11500;;11500;11500;160.71;11660.71;0;0
TPBJ.O3;BJ0000001418;2026-01-06;10000;;10000;10000;238.63;10238.63;0;0
TPBJ.O4;BJ0000001665;2026-01-06;10000;;10000;10000;468.63;10468.63;0;0
TPBJ.O5;BJ0000001673;2026-01-06;10000;;10000;10000;498.45;10498.45;0;0
TPBJ.O6;BJ0000001764;2026-01-06;10200;;10200;10200;255.21;10455.21;0;0
TPBJ.O7;BJ0000001947;2026-01-06;10000;;10000;10000;466.93;10466.93;0;0
TPBJ.O8;BJ0000001954;2026-01-06;10000;;10000;10000;507.89;10507.89;0;0
TPCI.O21;CI0000001822;2026-01-06;10000;;10000;10000;448.77;10448.77;0;0
TPCI.O22;CI0000001889;2026-01-06;10000;;10000;10000;331.37;10331.37;0;0
TPCI.O23;CI0000002119;2026-01-06;10000;;10000;10000;80.82;10080.82;0;0
TPCI.O24;CI0000002317;2026-01-06;9700;;9700;9700;118.81;9818.81;0;0
TPCI.O28;CI0000002648;2026-01-06;9200;;9200;9200;259.73;9459.73;0;0
TPCI.O29;CI0000002663;2026-01-06;10000;;10000;10000;260.44;10260.44;0;0
TPCI.O31;CI0000002952;2026-01-06;10230;;10230;10230;315.07;10545.07;0;0
TPCI.O33;;2026-01-06;2080;;2080;2080;92.42;2172.42;0;0
TPCI.O34;CI0000002911;2026-01-06;4900;;4900;4900;240.0;5140.0;0;0
TPCI.O35;CI0000003059;2026-01-06;10000;;10000;10000;281.99;10281.99;0;0
TPCI.O36;CI0000003117;2026-01-06;10000;;10000;10000;217.4;10217.4;0;0
TPCI.O37;CI0000003174;2026-01-06;2050;;2050;2050;10.49;2060.49;0;0
TPCI.O39;CI0000003125;2026-01-06;2000;;2000;2000;25.52;2025.52;0;0
TPCI.O40;CI0000003380;2026-01-06;4000;;4000;4000;227.48;4227.48;0;0
TPCI.O41;CI0000003422;2026-01-06;10000;;10000;10000;495.78;10495.78;0;0
TPCI.O42;CI0000003430;2026-01-06;10000;;10000;10000;504.33;10504.33;0;0
TPCI.O43;CI0000003588;2026-01-06;10000;;10000;10000;417.04;10417.04;0;0
TPCI.O44;CI0000003596;2026-01-06;9800;;9800;9800;409.97;10209.97;0;0
TPCI.O45;CI0000003471;2026-01-06;4000;;4000;4000;129.67;4129.67;0;0
TPCI.O46;CI0000003497;2026-01-06;6375;;6375;6375;206.1;6581.1;0;0
TPCI.O47;CI0000003489;2026-01-06;4100;;4100;4100;129.67;4229.67;0;0
TPCI.O50;CI0000003737;2026-01-06;6250;;6250;6250;132.35;6382.35;0;0
TPCI.O51;CI0000003836;2026-01-06;4000;;4000;4000;61.02;4061.02;0;0
TPCI.O52;CI0000003919;2026-01-06;6250;;6250;6250;96.99;6346.99;0;0
TPCI.O53;CI0000003901;2026-01-06;4240;;4240;4240;44.49;4284.49;0;0
TPCI.O54;CI0000003844;2026-01-06;6250;;6250;6250;70.72;6320.72;0;0
TPCI.O55;CI0000004057;2026-01-06;4000;;4000;4000;7.63;4007.63;0;0
TPCI.O57;CI0000003968;2026-01-06;3880;;3880;3880;29.87;3909.87;0;0
TPCI.O58;CI0000004172;2026-01-06;6000;;6000;6000;288.89;6288.89;0;0
TPCI.O60;CI0000004313;2026-01-06;10000;;10000;10000;378.19;10378.19;0;0
TPCI.O61;CI0000004321;2026-01-06;10000;;10000;10000;384.71;10384.71;0;0
TPCI.O62;CI0000004479;2026-01-06;6000;;6000;6000;181.15;6181.15;0;0
TPCI.O63;CI0000004487;2026-01-06;7500;;7500;7500;230.34;7730.34;0;0
TPCI.O65;CI0000004834;2026-01-06;8025;;8025;8025;118.81;8143.81;0;0
TPCI.O67;CI0000004925;2026-01-06;10000;;10000;10000;33.95;10033.95;0;0
TPCI.O68;CI0000004974;2026-01-06;10000;;10000;10000;547.97;10547.97;0;0
TPCI.O69;CI0000005096;2026-01-06;9999;;9999;9999;456.85;10455.85;0;0
TPCI.O70;CI0000005179;2026-01-06;10000;;10000;10000;396.99;10396.99;0;0
TPCI.O71;CI0000005310;2026-01-06;10000;;10000;10000;317.33;10317.33;0;0
TPCI.O72;CI0000005385;2026-01-06;7920;;7920;7920;199.38;8119.38;0;0
TPCI.O73;CI0000005393;2026-01-06;8750;;8750;8750;221.93;8971.93;0;0
TPCI.O75;CI0000005641;2026-01-06;10700;;10700;10700;140.86;10840.86;0;0
TPCI.O76;CI0000005658;2026-01-06;10500;;10500;10500;143.36;10643.36;0;0
TPCI.O77;CI0000005674;2026-01-06;10000;;10000;10000;103.33;10103.33;0;0
TPCI.O78;CI0000005880;2026-01-06;10000;;10000;10000;37.15;10037.15;0;0
TPCI.O79;CI0000006235;2026-01-06;10750;;10750;10750;491.51;11241.51;0;0
TPCI.O80;CI0000006383;2026-01-06;9600;9600;9600;9600;384.66;9984.66;15;144000
TPCI.O81;CI0000006680;2026-01-06;10500;;10500;10500;257.01;10757.01;0;0
TPCI.O82;CI0000006698;2026-01-06;10000;;10000;10000;261.37;10261.37;0;0
TPCI.O83;CI0000006904;2026-01-06;10000;;10000;10000;139.01;10139.01;0;0
TPCI.O84;CI0000006912;2026-01-06;10000;;10000;10000;141.37;10141.37;0;0
TPCI.O85;CI0000007142;2026-01-06;10000;;10000;10000;37.18;10037.18;0;0
TPCI.O86;CI0000007159;2026-01-06;9999;;9999;9999;37.81;10036.81;0;0
TPCI.O87;CI0000007357;2026-01-06;9715;;9715;9715;463.92;10178.92;0;0
TPCI.O88;CI0000007365;2026-01-06;10750;;10750;10750;471.78;11221.78;0;0
TPCI.O89;CI0000007696;2026-01-06;12100;;12100;12100;276.41;12376.41;0;0
TPCI.O90;CI0000007704;2026-01-06;10000;;10000;10000;281.1;10281.1;0;0
TPCI.O91;CI0000007878;2026-01-06;10000;;10000;10000;214.99;10214.99;0;0
TPCI.O92;CI0000007886;2026-01-06;10000;;10000;10000;218.63;10218.63;0;0
TPCI.O93;CI0000008397;2026-01-06;9700;;9700;9700;77.59;9777.59;0;0
TPCI.O94;CI0000008405;2026-01-06;10000;;10000;10000;78.9;10078.9;0;0
TPCI.O95;CI0000008868;2026-01-06;10000;;10000;10000;494.63;10494.63;0;0
TPCI.O96;CI0000008876;2026-01-06;9600;;9600;9600;503.01;10103.01;0;0
TPNE.O1;;2026-01-06;9795;;9795;9795;505.75;10300.75;0;0
TPNE.O10;NE0000002417;2026-01-06;9800;10000;10000;10000;576.82;10576.82;1;10000
TPNE.O2;NE0000000940;2026-01-06;9160;;9160;9160;281.37;9441.37;0;0
TPNE.O3;NE0000001088;2026-01-06;4000;;4000;4000;113.26;4113.26;0;0
TPNE.O4;NE0000001344;2026-01-06;7500;;7500;7500;174.76;7674.76;0;0
TPNE.O5;NE0000001492;2026-01-06;10000;;10000;10000;365.63;10365.63;0;0
TPNE.O6;NE0000001625;2026-01-06;9000;;9000;9000;34.88;9034.88;0;0
TPNE.O7;NE0000001914;2026-01-06;7500;;7500;7500;253.0;7753.0;0;0
TPNE.O8;NE0000002326;2026-01-06;9500;;9500;9500;658.19;10158.19;0;0
TPTG.O2;TG0000001890;2026-01-06;10000;;10000;10000;83.84;10083.84;0;0
TPTG.O3;TG0000003235;2026-01-06;9725;;9725;9725;540.74;10265.74;0;0
TPTG.O4;TG0000003243;2026-01-06;10000;;10000;10000;553.32;10553.32;0;0
BABS.O1;SN0000003484;2026-01-07;10000;;10000;10000;131.34;10131.34;0;0
BIDC.O4;TG0000000934;2026-01-07;2500;;2500;2500;85.65;2585.65;0;0
BIDC.O5;TG0000001304;2026-01-07;10750;;10750;10750;156.93;10906.93;0;0
BIDC.O6;TG0000001585;2026-01-07;5370;;5370;5370;44.52;5414.52;0;0
BIDC.O7;TG0000001833;2026-01-07;7000;;7000;7000;32.81;7032.81;0;0
BIDC.O8;TG0000003011;2026-01-07;9900;;9900;9900;288.14;10188.14;0;0
CRRH.O10;TG0000002070;2026-01-07;10000;;10000;10000;260.24;10260.24;0;0
CRRH.O11;TG0000003326;2026-01-07;10000;;10000;10000;55.89;10055.89;0;0
CRRH.O6;TG0000000801;2026-01-07;10000;;10000;10000;6.46;10006.46;0;0
CRRH.O7;TG0000000991;2026-01-07;3333;;3333;3333;27.94;3360.94;0;0
CRRH.O8;TG0000001213;2026-01-07;4000;;4000;4000;11.58;4011.58;0;0
CRRH.O9;TG0000001221;2026-01-07;5333;;5333;5333;15.07;5348.07;0;0
ECOC.O1;CI0000008439;2026-01-07;10000;;10000;10000;525.31;10525.31;0;0
EOM.O10;ML0000002120;2026-01-07;10000;;10000;10000;49.26;10049.26;0;0
EOM.O11;ML0000002369;2026-01-07;10000;10000;10000;10000;95.38;10095.38;235;2349900
EOM.O12;ML0000002542;2026-01-07;10000;;10000;10000;290.27;10290.27;0;0
EOM.O13;ML0000002930;2026-01-07;10000;;10000;10000;493.29;10493.29;0;0
EOM.O14;ML0000003193;2026-01-07;10000;;10000;10000;130.68;10130.68;0;0
EOM.O15;ML0000003318;2026-01-07;10000;;10000;10000;134.59;10134.59;0;0
EOM.O16;ML0000003326;2026-01-07;10000;;10000;10000;130.48;10130.48;0;0
EOM.O17;ML0000003573;2026-01-07;10000;;10000;10000;511.44;10511.44;0;0
EOM.O18;ML0000003581;2026-01-07;10000;;10000;10000;495.82;10495.82;0;0
EOM.O19;ML0000003870;2026-01-07;10000;;10000;10000;260.21;10260.21;0;0
EOM.O20;ML0000003888;2026-01-07;10000;;10000;10000;252.26;10252.26;0;0
EOM.O4;ML0000001197;2026-01-07;4000;;4000;4000;127.51;4127.51;0;0
EOM.O5;ML0000001312;2026-01-07;6000;;6000;6000;305.59;6305.59;0;0
EOM.O6;ML0000001544;2026-01-07;4000;;4000;4000;26.43;4026.43;0;0
EOM.O7;ML0000001668;2026-01-07;7500;;7500;7500;355.27;7855.27;0;0
EOM.O8;ML0000001932;2026-01-07;10000;;10000;10000;207.23;10207.23;0;0
EOM.O9;ML0000002112;2026-01-07;9800;;9800;9800;50.05;9850.05;0;0
EOS.O10;SN0000002403;2026-01-07;10000;;10000;10000;169.89;10169.89;0;0
EOS.O11;SN0000002411;2026-01-07;10000;;10000;10000;175.41;10175.41;0;0
EOS.O12;SN0000002726;2026-01-07;10000;;10000;10000;243.99;10243.99;0;0
EOS.O13;SN0000002734;2026-01-07;10000;;10000;10000;249.95;10249.95;0;0
EOS.O14;SN0000002742;2026-01-07;10000;;10000;10000;257.88;10257.88;0;0
EOS.O15;SN0000002916;2026-01-07;10000;;10000;10000;256.45;10256.45;0;0
EOS.O16;SN0000002924;2026-01-07;10000;;10000;10000;264.66;10264.66;0;0
EOS.O17;SN0000002932;2026-01-07;10000;;10000;10000;272.87;10272.87;0;0
EOS.O18;SN0000003922;2026-01-07;10000;;10000;10000;145.93;10145.93;0;0
EOS.O19;SN0000003930;2026-01-07;10000;;10000;10000;150.49;10150.49;0;0
EOS.O20;SN0000003948;2026-01-07;9700;;9700;9700;153.91;9853.91;0;0
EOS.O21;SN0000003955;2026-01-07;10700;;10700;10700;158.48;10858.48;0;0
EOS.O22;SN0000004037;2026-01-07;10000;;10000;10000;143.78;10143.78;0;0
EOS.O23;SN0000004045;2026-01-07;10000;;10000;10000;148.28;10148.28;0;0
EOS.O24;SN0000004052;2026-01-07;10000;;10000;10000;151.65;10151.65;0;0
EOS.O25;SN0000004060;2026-01-07;10000;;10000;10000;156.14;10156.14;0;0
EOS.O26;SN0000004268;2026-01-07;10000;;10000;10000;313.04;10313.04;0;0
EOS.O27;SN0000004276;2026-01-07;10000;;10000;10000;322.83;10322.83;0;0
EOS.O28;SN0000004284;2026-01-07;10000;;10000;10000;330.16;10330.16;0;0
EOS.O29;SN0000004292;2026-01-07;10000;;10000;10000;339.95;10339.95;0;0
EOS.O8;SN0000002239;2026-01-07;10000;;10000;10000;635.29;10635.29;0;0
EOS.O9;SN0000002395;2026-01-07;10535;;10535;10535;165.75;10700.75;0;0
FBOAD.O1;TG0000002237;2026-01-07;5500;;5500;5500;98.48;5598.48;0;0
FBOAD.O2;TG0000003128;2026-01-07;7000;;7000;7000;87.45;7087.45;0;0
FDFINBF.O1;BF0000002857;2026-01-07;7500;;7500;7500;64.9;7564.9;0;0
FDFINBF.O2;BF0000003574;2026-01-07;10000;;10000;10000;297.26;10297.26;0;0
FEPTC.O2;CI0000007183;2026-01-07;10000;;10000;10000;79.16;10079.16;0;0
FSNTS.O1;SN0000002965;2026-01-07;10750;;10750;10750;281.18;11031.18;0;0
FSNTS.O2;SN0000002973;2026-01-07;9950;;9950;9950;289.97;10239.97;0;0
NRMC.O1;CI0000008884;2026-01-07;10000;;10000;10000;260.84;10260.84;0;0
ORGT.O2;TG0000001726;2026-01-07;7200;;7200;7200;86.04;7286.04;0;0
PADS.O3;SN0000001454;2026-01-07;4000;;4000;4000;58.02;4058.02;0;0
PTRC.O1;CI0000005948;2026-01-07;12000;;12000;12000;42.11;12042.11;0;0
SCRC.O1;CI0000008637;2026-01-07;10000;;10000;10000;606.68;10606.68;0;0
SNTS.O2;SN0000001371;2026-01-07;3960;;3960;3960;117.18;4077.18;0;0
SUKSN.S2;SN0000000985;2026-01-07;10000;;10000;10000;275.0;10275.0;0;0
SUKTG.S1;TG0000000744;2026-01-07;10300;;10300;10300;293.77;10593.77;0;0
TPBF.O11;BF0000001537;2026-01-07;5002;;5002;5002;187.58;5189.58;0;0
TPBF.O12;BF0000001743;2026-01-07;9990;;9990;9990;186.74;10176.74;0;0
TPBF.O13;BF0000001867;2026-01-07;9998;;9998;9998;1.8;9999.8;0;0
TPBF.O14;BF0000002212;2026-01-07;9699;;9699;9699;222.76;9921.76;0;0
TPBF.O15;BF0000002287;2026-01-07;10000;;10000;10000;92.24;10092.24;0;0
TPBF.O16;BF0000002436;2026-01-07;10000;;10000;10000;295.11;10295.11;0;0
TPBF.O17;BF0000002709;2026-01-07;10000;;10000;10000;150.58;10150.58;0;0
TPBF.O18;BF0000002717;2026-01-07;9940;;9940;9940;155.36;10095.36;0;0
TPBF.O19;BF0000003061;2026-01-07;10000;;10000;10000;107.9;10107.9;0;0
TPBF.O20;BF0000003079;2026-01-07;10000;;10000;10000;112.18;10112.18;0;0
TPBF.O21;BF0000003350;2026-01-07;9999;;9999;9999;71.82;10070.82;0;0
TPBF.O22;BF0000003368;2026-01-07;10000;;10000;10000;75.14;10075.14;0;0
TPBF.O4;BF0000000745;2026-01-07;10750;;10750;10750;143.64;10893.64;0;0
TPBF.O8;BF0000001271;2026-01-07;9700;;9700;9700;110.4;9810.4;0;0
TPBF.O9;BF0000001362;2026-01-07;11500;;11500;11500;162.5;11662.5;0;0
TPBJ.O3;BJ0000001418;2026-01-07;10000;;10000;10000;240.41;10240.41;0;0
TPBJ.O4;BJ0000001665;2026-01-07;10000;;10000;10000;470.14;10470.14;0;0
TPBJ.O5;BJ0000001673;2026-01-07;10000;;10000;10000;500.05;10500.05;0;0
TPBJ.O6;BJ0000001764;2026-01-07;10200;;10200;10200;256.78;10456.78;0;0
TPBJ.O7;BJ0000001947;2026-01-07;10000;;10000;10000;468.49;10468.49;0;0
TPBJ.O8;BJ0000001954;2026-01-07;10000;;10000;10000;509.59;10509.59;0;0
TPCI.O21;CI0000001822;2026-01-07;10000;;10000;10000;450.41;10450.41;0;0
TPCI.O22;CI0000001889;2026-01-07;10000;;10000;10000;332.99;10332.99;0;0
TPCI.O23;CI0000002119;2026-01-07;10000;;10000;10000;82.44;10082.44;0;0
TPCI.O24;CI0000002317;2026-01-07;9700;;9700;9700;120.02;9820.02;0;0
TPCI.O28;CI0000002648;2026-01-07;9200;;9200;9200;261.37;9461.37;0;0
TPCI.O29;CI0000002663;2026-01-07;10000;;10000;10000;263.74;10263.74;0;0
TPCI.O31;CI0000002952;2026-01-07;10230;;10230;10230;316.64;10546.64;0;0
TPCI.O33;;2026-01-07;2080;;2080;2080;92.73;2172.73;0;0
TPCI.O34;CI0000002911;2026-01-07;4900;;4900;4900;240.82;5140.82;0;0
TPCI.O35;CI0000003059;2026-01-07;10000;;10000;10000;283.56;10283.56;0;0
TPCI.O36;CI0000003117;2026-01-07;10000;;10000;10000;218.97;10218.97;0;0
TPCI.O37;CI0000003174;2026-01-07;2050;;2050;2050;10.81;2060.81;0;0
TPCI.O39;CI0000003125;2026-01-07;2000;;2000;2000;25.84;2025.84;0;0
TPCI.O40;CI0000003380;2026-01-07;4000;;4000;4000;228.11;4228.11;0;0
TPCI.O41;CI0000003422;2026-01-07;10000;;10000;10000;497.37;10497.37;0;0
TPCI.O42;CI0000003430;2026-01-07;10000;;10000;10000;505.95;10505.95;0;0
TPCI.O43;CI0000003588;2026-01-07;10000;;10000;10000;418.66;10418.66;0;0
TPCI.O44;CI0000003596;2026-01-07;9800;;9800;9800;411.56;10211.56;0;0
TPCI.O45;CI0000003471;2026-01-07;4000;;4000;4000;130.3;4130.3;0;0
TPCI.O46;CI0000003497;2026-01-07;6375;;6375;6375;207.11;6582.11;0;0
TPCI.O47;CI0000003489;2026-01-07;4100;;4100;4100;130.3;4230.3;0;0
TPCI.O50;CI0000003737;2026-01-07;6250;;6250;6250;133.36;6383.36;0;0
TPCI.O51;CI0000003836;2026-01-07;4000;;4000;4000;61.65;4061.65;0;0
TPCI.O52;CI0000003919;2026-01-07;6250;;6250;6250;98.0;6348.0;0;0
TPCI.O53;CI0000003901;2026-01-07;4240;;4240;4240;45.13;4285.13;0;0
TPCI.O54;CI0000003844;2026-01-07;6250;;6250;6250;71.73;6321.73;0;0
TPCI.O55;CI0000004057;2026-01-07;4000;;4000;4000;8.26;4008.26;0;0
TPCI.O57;CI0000003968;2026-01-07;3880;;3880;3880;30.51;3910.51;0;0
TPCI.O58;CI0000004172;2026-01-07;6000;;6000;6000;289.84;6289.84;0;0
TPCI.O60;CI0000004313;2026-01-07;10000;;10000;10000;379.78;10379.78;0;0
TPCI.O61;CI0000004321;2026-01-07;10000;;10000;10000;386.33;10386.33;0;0
TPCI.O62;CI0000004479;2026-01-07;6000;;6000;6000;182.1;6182.1;0;0
