"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"28/07/2011","5,8863","5,8848","5,8863","5,8848","","0,52%"
"27/07/2011","5,8556","5,8542","5,8556","5,8542","","0,43%"
"26/07/2011","5,8305","5,8002","5,8305","5,8002","","-0,45%"
"25/07/2011","5,8568","5,8247","5,8568","5,8247","","0,18%"
"22/07/2011","5,8461","5,8145","5,8461","5,8145","","0,33%"
"21/07/2011","5,8266","5,7953","5,8266","5,7953","","-0,49%"
"20/07/2011","5,8550","5,8528","5,8550","5,8528","","-0,53%"
"19/07/2011","5,8864","5,8558","5,8864","5,8558","","-0,22%"
"18/07/2011","5,8994","5,8865","5,8994","5,8865","","0,25%"
"15/07/2011","5,8849","5,8536","5,8849","5,8536","","-0,05%"
"14/07/2011","5,8879","5,8578","5,8879","5,8578","","0,10%"
"13/07/2011","5,8821","5,8504","5,8821","5,8504","","-1,79%"
"12/07/2011","5,9892","5,9573","5,9892","5,9573","","2,86%"
"11/07/2011","5,8229","5,8152","5,8229","5,8152","","1,35%"
"08/07/2011","5,7451","5,7290","5,7451","5,7290","","2,19%"
"07/07/2011","5,6220","5,6199","5,6220","5,6199","","-1,18%"
"06/07/2011","5,6894","5,6594","5,6894","5,6594","","0,93%"
"05/07/2011","5,6372","5,6078","5,6372","5,6078","","0,43%"
"04/07/2011","5,6132","5,5841","5,6132","5,5841","","0,49%"
"01/07/2011","5,5860","5,5849","5,5860","5,5849","","-0,52%"
"30/06/2011","5,6151","5,6137","5,6151","5,6137","","-0,21%"
"29/06/2011","5,6270","5,6254","5,6270","5,6254","","-0,78%"
"28/06/2011","5,6714","5,6571","5,6714","5,6571","","-0,10%"
"27/06/2011","5,6772","5,6756","5,6772","5,6756","","-1,72%"
"24/06/2011","5,7764","5,7448","5,7764","5,7448","","1,15%"
"23/06/2011","5,7105","5,7088","5,7105","5,7088","","-0,22%"
"22/06/2011","5,7230","5,6926","5,7230","5,6926","","0,15%"
"21/06/2011","5,7145","5,7005","5,7145","5,7005","","-0,46%"
"20/06/2011","5,7410","5,7115","5,7410","5,7115","","0,34%"
"17/06/2011","5,7218","5,7145","5,7218","5,7145","","-0,55%"
"16/06/2011","5,7532","5,7227","5,7532","5,7227","","0,20%"
"15/06/2011","5,7415","5,7122","5,7415","5,7122","","1,18%"
"14/06/2011","5,6745","5,6443","5,6745","5,6443","","-0,70%"
"13/06/2011","5,7143","5,7003","5,7143","5,7003","","0,55%"
"10/06/2011","5,6828","5,6627","5,6828","5,6627","","1,01%"
"09/06/2011","5,6262","5,6189","5,6262","5,6189","","-0,04%"
"08/06/2011","5,6284","5,6269","5,6284","5,6269","","0,92%"
"07/06/2011","5,5771","5,5757","5,5771","5,5757","","-0,73%"
"06/06/2011","5,6180","5,6161","5,6180","5,6161","","0,62%"
"03/06/2011","5,5833","5,5809","5,5833","5,5809","","-0,97%"
"02/06/2011","5,6380","5,6248","5,6380","5,6248","","-0,45%"
"01/06/2011","5,6635","5,6613","5,6635","5,6613","","1,35%"
"31/05/2011","5,5883","5,5863","5,5883","5,5863","","-1,49%"
"30/05/2011","5,6726","5,6704","5,6726","5,6704","","0,04%"
"27/05/2011","5,6702","5,6678","5,6702","5,6678","","-0,58%"
"26/05/2011","5,7031","5,7018","5,7031","5,7018","","0,41%"
"25/05/2011","5,6796","5,6780","5,6796","5,6780","","0,05%"
"24/05/2011","5,6769","5,6743","5,6769","5,6743","","-0,33%"
"23/05/2011","5,6959","5,6937","5,6959","5,6937","","0,52%"
"20/05/2011","5,6665","5,6590","5,6665","5,6590","","0,90%"
"19/05/2011","5,6162","5,6149","5,6162","5,6149","","-0,24%"
"18/05/2011","5,6299","5,6278","5,6299","5,6278","","-1,01%"
"17/05/2011","5,6873","5,6585","5,6873","5,6585","","-0,79%"
"16/05/2011","5,7323","5,7243","5,7323","5,7243","","-0,32%"
"13/05/2011","5,7506","5,7495","5,7506","5,7495","","0,56%"
"12/05/2011","5,7183","5,6881","5,7183","5,6881","","0,33%"
"11/05/2011","5,6996","5,6984","5,6996","5,6984","","0,68%"
"10/05/2011","5,6609","5,6307","5,6609","5,6307","","-0,99%"
"09/05/2011","5,7175","5,6867","5,7175","5,6867","","0,70%"
"06/05/2011","5,6779","5,6710","5,6779","5,6710","","0,37%"
"05/05/2011","5,6570","5,6276","5,6570","5,6276","","3,07%"
"04/05/2011","5,4886","5,4821","5,4886","5,4821","","0,44%"
"03/05/2011","5,4647","5,4625","5,4647","5,4625","","0,33%"
"02/05/2011","5,4467","5,4460","5,4467","5,4460","","-0,14%"
"29/04/2011","5,4544","5,4523","5,4544","5,4523","","0,48%"
"28/04/2011","5,4286","5,4277","5,4286","5,4277","","0,57%"
"27/04/2011","5,3980","5,3972","5,3980","5,3972","","-2,23%"
"26/04/2011","5,5213","5,4922","5,5213","5,4922","","-0,04%"
"25/04/2011","5,5236","5,4949","5,5236","5,4949","","0,35%"
"22/04/2011","5,5043","5,4850","5,5043","5,4850","","-0,30%"
"21/04/2011","5,5209","5,4918","5,5209","5,4918","","0,29%"
"20/04/2011","5,5049","5,4761","5,5049","5,4761","","-1,15%"
"19/04/2011","5,5687","5,5395","5,5687","5,5395","","-0,10%"
"18/04/2011","5,5741","5,5716","5,5741","5,5716","","1,94%"
"15/04/2011","5,4679","5,4658","5,4679","5,4658","","0,34%"
"14/04/2011","5,4495","5,4206","5,4495","5,4206","","0,80%"
"13/04/2011","5,4062","5,4043","5,4062","5,4043","","-0,22%"
"12/04/2011","5,4182","5,4176","5,4182","5,4176","","0,88%"
"11/04/2011","5,3708","5,3689","5,3708","5,3689","","0,42%"
"08/04/2011","5,3484","5,3466","5,3484","5,3466","","-0,91%"
