country;country_label;source;transaction;type_bien;subcategory;titre;prix_fcfa;surface_m2;prix_m2_fcfa;chambres;quartier;sous_quartier;standing;url;scraped_at
BJ;Bénin;coinafrique;location;terrain;terrains;Terrain 1200m² à Ouedo Sonicog;22000000;1200;18333;;;;;https://bj.coinafrique.com/annonce/terrains/terrain-1200m-a-ouedo-sonicog-5880908;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrain 350m² à Zè;1600000;350;4571;;;;;https://bj.coinafrique.com/annonce/terrains/terrain-350m-a-ze-5839438;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Parcelle 738m² - Kerekou,;120000000;738;162602;;;;;https://bj.coinafrique.com/annonce/terrains/parcelle-738m-kerekou-5852175;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 338 m² - Ouidah;5500000;338;16272;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-338-m-ouidah-5879850;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Parcelles 350m² à Ouèdo;4500000;350;12857;;;;;https://bj.coinafrique.com/annonce/terrains/parcelles-350m-a-ouedo-5874506;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrain 400 m² - Akassato Misséssinto;15000000;400;37500;;;;;https://bj.coinafrique.com/annonce/terrains/terrain-400-m-akassato-missessinto-5872620;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrain 327m² à Cocotomey;15000000;327;45872;;;;;https://bj.coinafrique.com/annonce/terrains/terrain-327m-a-cocotomey-5848641;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrain 337m² à Fidjrossè;70000000;337;207715;;;;;https://bj.coinafrique.com/annonce/terrains/terrain-337m-a-fidjrosse-5848640;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Parcelle 377m2 -Fidjrossè akogbato;35000000;377;92838;;;;;https://bj.coinafrique.com/annonce/terrains/parcelle-377m2-fidjrosse-akogbato-5831808;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Parcelle 397m² -Ste rita;70000000;397;176322;;;;;https://bj.coinafrique.com/annonce/terrains/parcelle-397m-ste-rita-5840332;2026-05-12T16:43:42+00:00
