source;transaction;type_bien;titre;prix_fcfa;surface_m2;prix_m2_fcfa;chambres;quartier;sous_quartier;standing;url;scraped_at
coinafrique;location;terrain;Terrain résidentiel 300 m2 à Cocody-angré chu cité gestoci;120000000;300;400000;;Cocody;Angré;;https://ci.coinafrique.com/annonce/terrains/terrain-residentiel-300-m2-a-cocody-angre-chu-cite-gestoci-5822179;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement 4 pièces à louer situés à Cocody Rivera golf les Elias;800000;150;5333;4;Cocody;;;https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-a-louer-situes-a-cocody-rivera-golf-les-elias-5822170;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement 4 pièces - Plateau;650000;80;8125;4;Cocody;;;https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-plateau-5821970;2026-05-02T00:31:18+00:00
coinafrique;location;maison;Location maison Riviera2 attoban – Proche Auchan;650000;;;;Cocody;Attoban;;https://ci.coinafrique.com/annonce/appartements/location-maison-riviera2-attoban-proche-auchan-5825235;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa  5 pièces  cocody riviera 3;1500000;;;5;Cocody;Riviera 3;;https://ci.coinafrique.com/annonce/villas/location-villa-5-pieces-cocody-riviera-3-5825388;2026-05-02T00:31:18+00:00
coinafrique;location;;Location entrepôt de 2000m2  à la nouvelle zone industrielle de Yopougon autoroute du Nord;4000000;2000;2000;;Yopougon;;;https://ci.coinafrique.com/annonce/bureaux-et-commerces/location-entrepot-de-2000m2-a-la-nouvelle-zone-industrielle-de-yopougon-autoroute-du-nord-5821933;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex standing + piscine à Cocody-angré  cité arcades;1400000;400;3500;;Cocody;Angré;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-standing-piscine-a-cocody-angre-cite-arcades-5821906;2026-05-02T00:31:18+00:00
coinafrique;location;studio;Location studios à Cocody Angre nouveau chu au 1er étage avec balcon;150000;55;2727;;Cocody;Angre;;https://ci.coinafrique.com/annonce/appartements/location-studios-a-cocody-angre-nouveau-chu-au-1er-etage-avec-balcon-5821884;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain commercial 900 m2 + ACD en bordure de l'autoroute de Grand-bassam;130000000;900;144444;;Grand-Bassam;;;https://ci.coinafrique.com/annonce/terrains/terrain-commercial-900-m2-acd-en-bordure-de-lautoroute-de-grand-bassam-5821763;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex  5 pièces - Faya cité sir;850000;400;2125;5;Cocody;Faya;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-5-pieces-faya-cite-sir-5821752;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex 5 pieces à Cocody Rivera Faya zones cité Sir;850000;300;2833;5;Cocody;Faya;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-5-pieces-a-cocody-rivera-faya-zones-cite-sir-5821745;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartements meublés 2 pièces - cocody;25000;100;250;2;Cocody;;;https://ci.coinafrique.com/annonce/appartements-meubles/location-appartements-meubles-2-pieces-cocody-5864146;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartements meublés 2 pièces - cocody;25000;100;250;2;Cocody;;;https://ci.coinafrique.com/annonce/appartements-meubles/location-appartements-meubles-2-pieces-cocody-5864136;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex standing + piscine à Cocody-angré  cité arcades;1400000;400;3500;;Cocody;Angré;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-standing-piscine-a-cocody-angre-cite-arcades-5821726;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location  villa duplex 5 pièces   Riviera 3;1700000;;;5;Cocody;Riviera 3;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-5-pieces-riviera-3-5821681;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 5940m²  à la Riviera Faya;750000;5940;126;;Cocody;Riviera Faya;;https://ci.coinafrique.com/annonce/terrains/terrain-5940m-a-la-riviera-faya-5821635;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex  8 pièces à la Riviera beach;2500000;800;3125;8;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-8-pieces-a-la-riviera-beach-5821575;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain  400m²- Bingerville;25000000;400;62500;;Bingerville;;;https://ci.coinafrique.com/annonce/terrains/terrain-400m-bingerville-5863946;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement 04 pièces bon  - Cocody riviera golf pharmacie elias;600000;;;4;Cocody;Riviera Golf;;https://ci.coinafrique.com/annonce/appartements/location-appartement-04-pieces-bon-cocody-riviera-golf-pharmacie-elias-5863871;2026-05-02T00:31:18+00:00
coinafrique;location;;Location chambre salons  -Vallon;50000;150;333;;Cocody;Vallon;;https://ci.coinafrique.com/annonce/appartements/location-chambre-salons-vallon-5863521;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartements meublés 04 pièces - cocody riviera golf non loin de casino;800000;;;4;Cocody;Riviera Golf;;https://ci.coinafrique.com/annonce/appartements-meubles/location-appartements-meubles-04-pieces-cocody-riviera-golf-non-loin-de-casino-5821159;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartements 4 pièces - cocody riviera m’badon de chine;1400000;;;4;Cocody;;;https://ci.coinafrique.com/annonce/appartements/location-appartements-4-pieces-cocody-riviera-mbadon-de-chine-5821142;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex 5 pièces de standing + piscine à Cocody-angré cité arcades;1400000;400;3500;5;Cocody;Angré;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-5-pieces-de-standing-piscine-a-cocody-angre-cite-arcades-5821131;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villas duplex 8 pièces - cocody 2 plateaux vallon;2000000;;;8;Cocody;2 Plateaux;;https://ci.coinafrique.com/annonce/villas/location-villas-duplex-8-pieces-cocody-2-plateaux-vallon-5821129;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villas duplex 6 pièces - cocody ambassade;3500000;;;6;Cocody;Cocody Ambassade;;https://ci.coinafrique.com/annonce/villas/location-villas-duplex-6-pieces-cocody-ambassade-5821127;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex  6pièces  -Cocody rivera 3 cité sinakassi;2000000;400;5000;6;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-6pieces-cocody-rivera-3-cite-sinakassi-5821079;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location  appartement 3pièces  - Cocody angre 8eme;550000;85;6471;3;Cocody;Angre;;https://ci.coinafrique.com/annonce/appartements/location-appartement-3pieces-cocody-angre-8eme-5821082;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain - Samo;13000000;500;26000;;Grand-Bassam;;;https://ci.coinafrique.com/annonce/terrains/terrain-samo-5820998;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement   4pièces - Zone 4;1400000;;;4;Marcory;Zone 4;;https://ci.coinafrique.com/annonce/appartements/location-appartement-4pieces-zone-4-5820934;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement 4pièces  - Cocody rivera golf;800000;150;5333;4;Cocody;;;https://ci.coinafrique.com/annonce/appartements/location-appartement-4pieces-cocody-rivera-golf-5820870;2026-05-02T00:31:18+00:00
coinafrique;location;;Location  entrepôt  - Macory;6000000;1300;4615;;Marcory;;;https://ci.coinafrique.com/annonce/bureaux-et-commerces/location-entrepot-macory-5820855;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location  villa -  Abidjan cocody riviera golf 4;900000;300;3000;;Cocody;Riviera Golf;;https://ci.coinafrique.com/annonce/villas/location-villa-abidjan-cocody-riviera-golf-4-5820845;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement 3 pièces à Zone 4;1500000;150;10000;3;Cocody;;;https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-a-zone-4-5820665;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement 3 pièces à Angre;390000;150;2600;3;Cocody;Angre;;https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-a-angre-5820671;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement 4 pièces à Zone 4;1300000;170;7647;4;Cocody;;;https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-a-zone-4-5820660;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrains 3000 m² - Grand Bassam quartier france;200000;3000;67;;Grand-Bassam;Quartier France;;https://ci.coinafrique.com/annonce/terrains/terrains-3000-m-grand-bassam-quartier-france-5862616;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement 4 pièce à Cocody Angre 8eme Tranche;500000;150;3333;4;Cocody;Angre;;https://ci.coinafrique.com/annonce/appartements/location-appartement-4-piece-a-cocody-angre-8eme-tranche-5820475;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa 8 pièces à Faya;700000;300;2333;8;Cocody;Faya;;https://ci.coinafrique.com/annonce/villas/location-villa-8-pieces-a-faya-5820452;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa 5 pièces à Bassam Mokeyville;900000;;;5;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villa-5-pieces-a-bassam-mokeyville-5820462;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartements meublés 4 pièces - Cocody Riviera 4 m'badon;120000;;;4;Cocody;Riviera 4;;https://ci.coinafrique.com/annonce/appartements-meubles/location-appartements-meubles-4-pieces-cocody-riviera-4-mbadon-5823687;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement 3 pièces  à Cocody Rivera Palmeraie;350000;85;4118;3;Cocody;Palmeraie;;https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-a-cocody-rivera-palmeraie-5820424;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement 3pièces  à Cocody Angre;500000;85;5882;3;Cocody;Angre;;https://ci.coinafrique.com/annonce/appartements/location-appartement-3pieces-a-cocody-angre-5820393;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement 4 pièces à Cocody Rivera Bonoumin;1000000;150;6667;4;Cocody;Bonoumin;;https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-a-cocody-rivera-bonoumin-5820371;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement 5pieces  à Cocody Rivera Golf;1000000;160;6250;5;Cocody;;;https://ci.coinafrique.com/annonce/appartements/location-appartement-5pieces-a-cocody-rivera-golf-5820352;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement 4 pièces à Riviera Golf;600000;150;4000;4;Cocody;Riviera Golf;;https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-a-riviera-golf-5820343;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa 9 pièces  à Bingerville FehKessé;1200000;1000;1200;9;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villa-9-pieces-a-bingerville-fehkesse-5820303;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa 4 pièces à Cocody Angre Château;500000;250;2000;4;Cocody;Angre;;https://ci.coinafrique.com/annonce/villas/location-villa-4-pieces-a-cocody-angre-chateau-5820300;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartements 3 pièces - Cocody;350000;70;5000;3;Cocody;;;https://ci.coinafrique.com/annonce/appartements/location-appartements-3-pieces-cocody-5862131;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 400m² - Nabo;3000000;400;7500;;;;;https://ci.coinafrique.com/annonce/terrains/terrain-400m-nabo-5861784;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex 9 pièces - Cocody Féh;1200000;1000;1200;9;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-9-pieces-cocody-feh-5819910;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 900 m² -   Jacqueville;28000000;900;31111;;Cocody;;;https://ci.coinafrique.com/annonce/terrains/terrain-900-m-jacqueville-5819904;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement 3 pièces meubles a Abidjan plateau au 5eme étage avec ascenseur;1000000;150;6667;3;Cocody;;;https://ci.coinafrique.com/annonce/appartements-meubles/location-appartement-3-pieces-meubles-a-abidjan-plateau-au-5eme-etage-avec-ascenseur-5819888;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement 3 pièces  à cocody 2plateaux adjin;400000;85;4706;3;Cocody;;;https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-a-cocody-2plateaux-adjin-5819881;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 773 m² -  Abidjan cocody;140000000;773;181113;;Cocody;;;https://ci.coinafrique.com/annonce/terrains/terrain-773-m-abidjan-cocody-5819870;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 1000m2 - Abidjan Cocody m'badon;400000000;1000;400000;;Cocody;;;https://ci.coinafrique.com/annonce/terrains/terrain-1000m2-abidjan-cocody-mbadon-5819867;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 700  m²  - Abidjan Cocody bonoumin;300000000;700;428571;;Cocody;Bonoumin;;https://ci.coinafrique.com/annonce/terrains/terrain-700-m-abidjan-cocody-bonoumin-5819865;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villas 05 pièces - cocody riviera 3 sideci;2000000;;;5;Cocody;Riviera 3;;https://ci.coinafrique.com/annonce/villas/location-villas-05-pieces-cocody-riviera-3-sideci-5819859;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartements meublés 04 pièces - cocody deux plateaux vallon;2200000;;;4;Cocody;Deux Plateaux;;https://ci.coinafrique.com/annonce/appartements-meubles/location-appartements-meubles-04-pieces-cocody-deux-plateaux-vallon-5819853;2026-05-02T00:31:18+00:00
coinafrique;location;;Appt de 4 pièces à louer au Elias;750000;150;5000;4;Cocody;;;https://ci.coinafrique.com/annonce/appartements/appt-de-4-pieces-a-louer-au-elias-5861563;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartements meublés 02 pièces - le plateau non loin de bad;1500000;;;2;Plateau;;;https://ci.coinafrique.com/annonce/appartements-meubles/location-appartements-meubles-02-pieces-le-plateau-non-loin-de-bad-5819838;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location  villa duplex 11pièces   - Vallon;3000000;1500;2000;11;Cocody;Vallon;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-11pieces-vallon-5861539;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex  11 pièces au 2 plateau vallon;3000000;800;3750;11;Cocody;Vallon;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-11-pieces-au-2-plateau-vallon-5819761;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex de haut standing 6 pièces + piscine - cocody riviera cité synacascy;3000000;450;6667;6;Cocody;;haut;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-de-haut-standing-6-pieces-piscine-cocody-riviera-cite-synacascy-5819725;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex de 6 pièces à Cocody rivera palmeraie rosier programme 5;600000;350;1714;6;Cocody;Palmeraie;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-de-6-pieces-a-cocody-rivera-palmeraie-rosier-programme-5-5819722;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex de standing 5 pièces + piscine à cocody-angré , cité arcades;1400000;400;3500;5;Cocody;Angré;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-de-standing-5-pieces-piscine-a-cocody-angre-cite-arcades-5819717;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex 4 pièces - cocody angré pharmacie les allées;450000;250;1800;4;Cocody;Angré;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-4-pieces-cocody-angre-pharmacie-les-allees-5819703;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex 9 pièces - Cocody Jules;1200000;1000;1200;9;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-9-pieces-cocody-jules-5820770;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex de standing 7 pièces - cocody riviera bonoumin;800000;300;2667;7;Cocody;Riviera Bonoumin;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-de-standing-7-pieces-cocody-riviera-bonoumin-5819688;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa 5 pièces -Cocody Angré;600000;700;857;5;Cocody;Angré;;https://ci.coinafrique.com/annonce/villas/location-villa-5-pieces-cocody-angre-5818503;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartements  4 pièces à Cocody 2 Plateaux;900000;200;4500;4;Cocody;2 Plateaux;;https://ci.coinafrique.com/annonce/appartements/location-appartements-4-pieces-a-cocody-2-plateaux-5820295;2026-05-02T00:31:18+00:00
coinafrique;location;studio;Location studio - Cocody;150000;100;1500;;Cocody;;;https://ci.coinafrique.com/annonce/appartements/location-studio-cocody-5818486;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa 4 pièces - Cocody;500000;500;1000;4;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villa-4-pieces-cocody-5818586;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex de standing 5 pièces + piscine à cocody-angré , cité arcades;1400000;400;3500;5;Cocody;Angré;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-de-standing-5-pieces-piscine-a-cocody-angre-cite-arcades-5819624;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa 5 pièces à Cocody Angré;1400000;400;3500;5;Cocody;Angré;;https://ci.coinafrique.com/annonce/villas/location-villa-5-pieces-a-cocody-angre-5819475;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 600 m² à Riviera bonoumin;165000000;600;275000;;Cocody;Riviera Bonoumin;;https://ci.coinafrique.com/annonce/terrains/terrain-600-m-a-riviera-bonoumin-5819448;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa 11 pièces à 2 Plateaux Vallon;3000000;600;5000;11;Cocody;2 Plateaux;;https://ci.coinafrique.com/annonce/villas/location-villa-11-pieces-a-2-plateaux-vallon-5819371;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa 10 pièces à Cocody Attoban;3000000;500;6000;10;Cocody;Attoban;;https://ci.coinafrique.com/annonce/villas/location-villa-10-pieces-a-cocody-attoban-5819343;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa 6 pièces à Riviera M'badon;1400000;;;6;Cocody;Riviera M'Badon;;https://ci.coinafrique.com/annonce/villas/location-villa-6-pieces-a-riviera-mbadon-5819313;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;APPARTEMENTS NEUFS 3 PIÈCES À COCODY-ANGRÉ CHU;350000;;;3;Cocody;Angré;haut;https://ci.coinafrique.com/annonce/appartements/appartements-neufs-3-pieces-a-cocody-angre-chu-5819314;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 1000m² à Cocody Riviera 4 Golf;850000000;1000;850000;;Cocody;Riviera 4;;https://ci.coinafrique.com/annonce/terrains/terrain-1000m-a-cocody-riviera-4-golf-5819249;2026-05-02T00:31:18+00:00
coinafrique;location;studio;Koumassi remblai studio meublé Haut standing;25000;60;417;;Koumassi;Remblai;haut;https://ci.coinafrique.com/annonce/appartements-meubles/koumassi-remblai-studio-meuble-haut-standing-5860593;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa basse 5 pièces - Cocody riviera faya;600000;250;2400;5;Cocody;Riviera Faya;;https://ci.coinafrique.com/annonce/villas/location-villa-basse-5-pieces-cocody-riviera-faya-5818713;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement 3 pièces  - Plateau;1000000;150;6667;3;Cocody;;;https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-plateau-5818533;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain 900m2 -  Jacqueline;27000000;900;30000;;Cocody;;;https://ci.coinafrique.com/annonce/terrains/terrain-900m2-jacqueline-5818537;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Sublime villa duplex à louer;600000;400;1500;;Grand-Bassam;;;https://ci.coinafrique.com/annonce/villas/sublime-villa-duplex-a-louer-5860158;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement 3  pièces - Cocody;250000;120;2083;3;Cocody;;;https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-5818299;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement  3 pièces - Faya;300000;100;3000;3;Cocody;Faya;;https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-faya-5818291;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement   à la Riviera triangle;315000;;;;Cocody;;;https://ci.coinafrique.com/annonce/appartements/location-appartement-a-la-riviera-triangle-5818168;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement Abidjan Angré appartement;350000;200;1750;;Cocody;Angré;;https://ci.coinafrique.com/annonce/appartements/location-appartement-abidjan-angre-appartement-5818159;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location appartement à paris village Bingerville;350000;;;;Bingerville;;;https://ci.coinafrique.com/annonce/appartements/location-appartement-a-paris-village-bingerville-5818161;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement 3  pièces -  Riviera;550000;;;3;Cocody;;;https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera-5818680;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex 11 pièces au Vallon;3000000;;;11;Cocody;Vallon;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-11-pieces-au-vallon-5818152;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement HD  3 pièces - Cocody Angré Gestoci;400000;;;3;Cocody;Angré;;https://ci.coinafrique.com/annonce/appartements/location-appartement-hd-3-pieces-cocody-angre-gestoci-5817792;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrain ACD 1555m²  Abidjan Cocody attoban;500000000;1555;321543;;Cocody;Attoban;;https://ci.coinafrique.com/annonce/terrains/terrain-acd-1555m-abidjan-cocody-attoban-5818097;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa triplex 6 pièces Angre Nouveau chu derriere  cité kimi;1300000;300;4333;6;Cocody;Angre;;https://ci.coinafrique.com/annonce/villas/location-villa-triplex-6-pieces-angre-nouveau-chu-derriere-cite-kimi-5818083;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location  villa  6 pièces à  Abidjan Cocody Riviera Golf;3000000;600;5000;6;Cocody;Riviera Golf;;https://ci.coinafrique.com/annonce/villas/location-villa-6-pieces-a-abidjan-cocody-riviera-golf-5818005;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrains 500m²  à Cocody;90000000;500;180000;;Cocody;;;https://ci.coinafrique.com/annonce/terrains/terrains-500m-a-cocody-5817705;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrains 500m²  à Cocody;90000000;500;180000;;Cocody;;;https://ci.coinafrique.com/annonce/terrains/terrains-500m-a-cocody-5817704;2026-05-02T00:31:18+00:00
coinafrique;location;terrain;Terrains 2000m²  à Cocody Rivera Golf Belverlys;2300000000;2000;1150000;;Cocody;;;https://ci.coinafrique.com/annonce/terrains/terrains-2000m-a-cocody-rivera-golf-belverlys-5817686;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villas 7 pièces à Bingerville;700000;400;1750;7;Cocody;;;https://ci.coinafrique.com/annonce/villas/location-villas-7-pieces-a-bingerville-5817919;2026-05-02T00:31:18+00:00
coinafrique;location;;En location à abidjan cocody riviera palmeraie;1500000;800;1875;;Cocody;Riviera Palmeraie;;https://ci.coinafrique.com/annonce/villas/en-location-a-abidjan-cocody-riviera-palmeraie-5859526;2026-05-02T00:31:18+00:00
coinafrique;location;commercial;Location magasin  à Riviera Palmeraie;500000;150;3333;;Riviera;;;https://ci.coinafrique.com/annonce/bureaux-et-commerces/location-magasin-a-riviera-palmeraie-5817480;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location  villa 8 pièces cocody riviera golf4 beverly hills location une magnifique villa contemporaine de 08 pièces avec des dépendances à Cocody Riviera Golf 4;6000000;16000;375;8;Cocody;Riviera Golf;;https://ci.coinafrique.com/annonce/villas/location-villa-8-pieces-cocody-riviera-golf4-beverly-hills-location-une-magnifique-villa-contemporaine-de-08-pieces-avec-des-dependances-a-cocody-riviera-golf-4-5817494;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location  appartement meublé 3 pièces  - Rivieria;1300000;130;10000;3;Cocody;;;https://ci.coinafrique.com/annonce/appartements-meubles/location-appartement-meuble-3-pieces-rivieria-5817413;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartements  12 pièces - Cocody riviera bonoumin;7000000;1060;6604;12;Cocody;Riviera Bonoumin;;https://ci.coinafrique.com/annonce/appartements/location-appartements-12-pieces-cocody-riviera-bonoumin-5817265;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartements 4 pièces à Marcory;1600000;250;6400;4;Marcory;;;https://ci.coinafrique.com/annonce/appartements/location-appartements-4-pieces-a-marcory-5820156;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex  7pieces  - Cocody angre;1300000;400;3250;7;Cocody;Angre;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-7pieces-cocody-angre-5817160;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartements 3 pièces à Cocody angré au cœur de la 8eme tranche  appartements luxueux avec de très belles finitions de type f3 à angré au cœur de la 8eme tranche   les commodités :;650000;120;5417;3;Cocody;Angré;haut;https://ci.coinafrique.com/annonce/appartements/location-appartements-3-pieces-a-cocody-angre-au-cur-de-la-8eme-tranche-appartements-luxueux-avec-de-tres-belles-finitions-de-type-f3-a-angre-au-cur-de-la-8eme-tranche-les-commodites-5817121;2026-05-02T00:31:18+00:00
coinafrique;location;villa;Location villa duplex 6 pièces - Cocody riviera 4 beverly hills;3000000;500;6000;6;Cocody;Riviera 4;;https://ci.coinafrique.com/annonce/villas/location-villa-duplex-6-pieces-cocody-riviera-4-beverly-hills-5817118;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;location appartement de standing 4 pièces - cocody riviera attoban;1200000;160;7500;4;Cocody;Attoban;;https://ci.coinafrique.com/annonce/appartements/location-appartement-de-standing-4-pieces-cocody-riviera-attoban-5817062;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;location appartement de standing 3 pièces - cocody riviera palmeraie;600000;120;5000;3;Cocody;Riviera Palmeraie;;https://ci.coinafrique.com/annonce/appartements/location-appartement-de-standing-3-pieces-cocody-riviera-palmeraie-5817036;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartement 3 pièces - Rivièra;500000;100;5000;3;Cocody;;;https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera-5817033;2026-05-02T00:31:18+00:00
coinafrique;location;appartement;Location appartements 4 pièces - cocody riviera golf bevers hills;1500000;200;7500;4;Cocody;Riviera Golf;;https://ci.coinafrique.com/annonce/appartements/location-appartements-4-pieces-cocody-riviera-golf-bevers-hills-5819970;2026-05-02T00:31:18+00:00
